_id,descriptor_id,energy,fermi_level,homo_lumo_gap,lumo,homo,E_1,formation_energy,formation_energy_per_site,energy_per_atom,normalized_homo,normalized_lumo,homo_lumo_gap_majority,homo_majority,lumo_majority,normalized_homo_majority,normalized_lumo_majority,homo_lumo_gap_minority,homo_minority,lumo_minority,normalized_homo_minority,normalized_lumo_minority,homo_lumo_gap_max,homo_max,lumo_max,normalized_homo_max,normalized_lumo_max,homo_lumo_gap_min,homo_min,lumo_min,normalized_homo_min,normalized_lumo_min,total_mag
WSe2_Mo4W56Se117S3_d416c161-9c79-4f39-8c19-6bccbda7523e,8965682d-f57c-43c2-9247-ec8a3adcc094,-1262.21313419,-1.81892649,0.1089,-1.5224,-1.6313,-63.1248,36.3453658100002,1.9129139900000107,-7.012295189944444,47.012499999999996,47.1214,0.1089,-1.6313,-1.5224,47.012499999999996,47.1214,0.1089,-1.6313,-1.5224,47.012499999999996,47.1214,0.1089,-1.6313,-1.5224,47.012499999999996,47.1214,0.1089,-1.6313,-1.5224,47.012499999999996,47.1214,0.0
WSe2_Mo1W60Se113S7_c242c7ec-12fe-41ae-be42-aa0c75b9bacb,3dadc7e6-861e-47b8-92cc-118f88574bfe,-1290.01903952,-1.85457813,0.0654999999999998,-1.5661,-1.6316,-63.1364,30.33426048000001,1.5965400252631585,-7.127177013922652,47.0238,47.0893,0.0654999999999998,-1.6316,-1.5661,47.0238,47.0893,0.0654999999999998,-1.6316,-1.5661,47.0238,47.0893,0.0654999999999998,-1.6316,-1.5661,47.0238,47.0893,0.0654999999999998,-1.6316,-1.5661,47.0238,47.0893,0.0
WSe2_Mo4W56Se117S3_2f6e6621-8e3a-4078-8adb-e321f300e5f0,8965682d-f57c-43c2-9247-ec8a3adcc094,-1264.64240731,-1.83862182,0.0321,-1.5355,-1.5676,-63.1131,33.916092689999914,1.7850575099999955,-7.025791151722222,47.0645,47.0966,0.0321,-1.5676,-1.5355,47.0645,47.0966,0.0321,-1.5676,-1.5355,47.0645,47.0966,0.0321,-1.5676,-1.5355,47.0645,47.0966,0.0321,-1.5676,-1.5355,47.0645,47.0966,0.0
WSe2_Mo3W57Se116S8_cc6b0c7e-c578-415f-b608-10173f3ada99,d80ede1c-c955-457f-a0eb-b197668c4f1d,-1298.41110347,-1.82533748,0.0968999999999999,-1.4988,-1.5957,-63.0197,19.370796530000007,1.0195156068421056,-7.056582084076086,46.943,47.039899999999996,0.0968999999999999,-1.5957,-1.4988,46.943,47.039899999999996,0.0968999999999999,-1.5957,-1.4988,46.943,47.039899999999996,0.0968999999999999,-1.5957,-1.4988,46.943,47.039899999999996,0.0968999999999999,-1.5957,-1.4988,46.943,47.039899999999996,0.0
WSe2_Mo4W56Se117S5_b4a333a2-4022-4868-92f1-692ac88ad9d0,8bcfe6e2-57fd-47a3-88ff-4a365b6366a8,-1277.14165179,-1.82561204,0.1128,-1.5087,-1.6215,-63.155,29.67084821000003,1.5616235900000017,-7.017261823021978,47.0525,47.1653,0.1128,-1.6215,-1.5087,47.0525,47.1653,0.1128,-1.6215,-1.5087,47.0525,47.1653,0.1128,-1.6215,-1.5087,47.0525,47.1653,0.1128,-1.6215,-1.5087,47.0525,47.1653,0.0
WSe2_Mo2W59Se114S8_ea79b455-b140-4947-8420-5503a0b83f21,8295cf5a-fcc0-430c-8bf1-1161df9840fe,-1297.8089208,-1.81748657,0.0224000000000001,-1.5393,-1.5617,-63.1435,28.08297920000018,1.4780515368421148,-7.091852026229508,47.1008,47.123200000000004,0.0224000000000001,-1.5617,-1.5393,47.1008,47.123200000000004,0.0224000000000001,-1.5617,-1.5393,47.1008,47.123200000000004,0.0224000000000001,-1.5617,-1.5393,47.1008,47.123200000000004,0.0224000000000001,-1.5617,-1.5393,47.1008,47.123200000000004,0.0
WSe2_Mo4W57Se116S4_5c98227c-4023-447e-8d24-4f55365d9288,73a7ce9e-b32a-49cd-9ae8-c5ad2d92acb4,-1280.20352587,-1.82950184,0.0348000000000001,-1.5348,-1.5696,-63.3669,32.00357413000006,1.6843986384210559,-7.0729476567403315,47.3163,47.3511,0.0348000000000001,-1.5696,-1.5348,47.3163,47.3511,0.0348000000000001,-1.5696,-1.5348,47.3163,47.3511,0.0348000000000001,-1.5696,-1.5348,47.3163,47.3511,0.0348000000000001,-1.5696,-1.5348,47.3163,47.3511,0.0
WSe2_Mo2W60Se113S8_2318626c-f603-4921-a410-58520b6cac81,fbaddedc-0f9d-410b-8ea6-e373290d5f40,-1310.88077555,-1.7562883,0.1160999999999998,-1.4629,-1.579,-63.0883,24.53272445000016,1.291196023684219,-7.163282926502732,47.028299999999994,47.1444,0.1160999999999998,-1.579,-1.4629,47.028299999999994,47.1444,0.1160999999999998,-1.579,-1.4629,47.028299999999994,47.1444,0.1160999999999998,-1.579,-1.4629,47.028299999999994,47.1444,0.1160999999999998,-1.579,-1.4629,47.028299999999994,47.1444,0.0
WSe2_Mo2W59Se114S8_24b0cfc7-d158-4d36-b824-11a91056b1d0,8295cf5a-fcc0-430c-8bf1-1161df9840fe,-1300.98241826,-1.82535812,0.1324,-1.4234,-1.5558,-63.2052,24.909481740000047,1.3110253547368445,-7.1091935424043715,47.1684,47.300799999999995,0.1324,-1.5558,-1.4234,47.1684,47.300799999999995,0.1324,-1.5558,-1.4234,47.1684,47.300799999999995,0.1324,-1.5558,-1.4234,47.1684,47.300799999999995,0.1324,-1.5558,-1.4234,47.1684,47.300799999999995,0.0
WSe2_Mo3W57Se116S8_1c821323-6a71-468f-91a0-91cf28e20267,d80ede1c-c955-457f-a0eb-b197668c4f1d,-1292.74353089,-1.8057159,0.0618,-1.4745,-1.5363,-63.2189,25.038369110000076,1.3178089005263198,-7.025780059184783,47.2016,47.2634,0.0618,-1.5363,-1.4745,47.2016,47.2634,0.0618,-1.5363,-1.4745,47.2016,47.2634,0.0618,-1.5363,-1.4745,47.2016,47.2634,0.0618,-1.5363,-1.4745,47.2016,47.2634,0.0
WSe2_Mo3W57Se116S5_21c775b1-8a2d-49b1-af50-bf5713a4d0f8,ab9b4ce0-42a8-4829-a3b4-a106e11c02e6,-1276.10934465,-1.9565038,0.1717999999999999,-1.6789,-1.8507,-63.1886,29.29155535000018,1.5416608078947462,-7.050327870994475,46.856899999999996,47.0287,0.1717999999999999,-1.8507,-1.6789,46.856899999999996,47.0287,0.1717999999999999,-1.8507,-1.6789,46.856899999999996,47.0287,0.1717999999999999,-1.8507,-1.6789,46.856899999999996,47.0287,0.1717999999999999,-1.8507,-1.6789,46.856899999999996,47.0287,0.0
WSe2_Mo4W56Se117S4_fc7ec87c-919b-4458-b750-3fae1d291774,0f07a650-e29c-4835-894e-5c7ebbe15d15,-1272.06394999,-1.79682298,0.0912999999999999,-1.4814,-1.5727,-63.2379,30.621550009999964,1.6116605268421034,-7.027977624254144,47.184200000000004,47.2755,0.0912999999999999,-1.5727,-1.4814,47.184200000000004,47.2755,0.0912999999999999,-1.5727,-1.4814,47.184200000000004,47.2755,0.0912999999999999,-1.5727,-1.4814,47.184200000000004,47.2755,0.0912999999999999,-1.5727,-1.4814,47.184200000000004,47.2755,0.0
WSe2_Mo4W56Se117S7_7b5f10df-5497-4a5a-a249-a9a34741b4c6,461cc607-b355-475f-84c0-37b179a3aca7,-1293.15548712,-1.75440184,0.0451999999999999,-1.4573,-1.5025,-63.0893,21.911012879999817,1.1532112042105167,-7.0280189517391305,47.1058,47.151,0.0451999999999999,-1.5025,-1.4573,47.1058,47.151,0.0451999999999999,-1.5025,-1.4573,47.1058,47.151,0.0451999999999999,-1.5025,-1.4573,47.1058,47.151,0.0451999999999999,-1.5025,-1.4573,47.1058,47.151,0.0
WSe2_Mo4W58Se115S5_36ae55c8-c438-4c43-b8cd-e2d3a84fa475,2a76981a-399a-45c1-9d2b-412349b96a1c,-1297.93006177,-1.81125724,0.0976000000000001,-1.4703,-1.5679,-63.1901,27.925638230000004,1.469770433157895,-7.131483855879122,47.1412,47.2388,0.0976000000000001,-1.5679,-1.4703,47.1412,47.2388,0.0976000000000001,-1.5679,-1.4703,47.1412,47.2388,0.0976000000000001,-1.5679,-1.4703,47.1412,47.2388,0.0976000000000001,-1.5679,-1.4703,47.1412,47.2388,0.0
WSe2_Mo4W56Se117S6_429db173-b708-4a3b-9bd0-4b4ff928a288,e2127dc8-1a38-48c9-ba9f-75c5e551b8d6,-1284.67264287,-1.81742826,0.0856000000000001,-1.4907,-1.5763,-63.195,26.266857130000062,1.3824661647368455,-7.0200690867213105,47.137699999999995,47.2233,0.0856000000000001,-1.5763,-1.4907,47.137699999999995,47.2233,0.0856000000000001,-1.5763,-1.4907,47.137699999999995,47.2233,0.0856000000000001,-1.5763,-1.4907,47.137699999999995,47.2233,0.0856000000000001,-1.5763,-1.4907,47.137699999999995,47.2233,0.0
WSe2_Mo2W61Se112S8_48b28634-e315-4537-a6f1-a3e2b9e4e4bf,8bd2514a-9c15-4f0e-9427-9aae31b7906d,-1321.25549211,-1.9238221,0.2177,-1.5878,-1.8055,-63.0213,23.679607889999943,1.24629515210526,-7.219975366721312,46.73479999999999,46.95249999999999,0.2177,-1.8055,-1.5878,46.73479999999999,46.95249999999999,0.2177,-1.8055,-1.5878,46.73479999999999,46.95249999999999,0.2177,-1.8055,-1.5878,46.73479999999999,46.95249999999999,0.2177,-1.8055,-1.5878,46.73479999999999,46.95249999999999,0.0
WSe2_Mo1W60Se113S8_4eaee69d-4b55-4caa-a0ac-0b1bb6a4957e,74e25971-4e52-4a48-82e9-f412a2c823d4,-1297.98868211,-1.80252771,0.1349,-1.4557,-1.5906,-62.995,26.49161789000027,1.394295678421067,-7.13180594565934,46.923399999999994,47.058299999999996,0.1349,-1.5906,-1.4557,46.923399999999994,47.058299999999996,0.1349,-1.5906,-1.4557,46.923399999999994,47.058299999999996,0.1349,-1.5906,-1.4557,46.923399999999994,47.058299999999996,0.1349,-1.5906,-1.4557,46.923399999999994,47.058299999999996,0.0
WSe2_Mo3W60Se113S8_aa006b9c-8a8f-48ad-b68a-1040f840b400,e7e87fbb-d6d6-4159-8099-f19b2837e89f,-1326.59664062,-1.8052936,0.1979999999999999,-1.4389,-1.6369,-63.19,19.75005938000004,1.0394768094736861,-7.209764351195652,47.0721,47.2701,0.1979999999999999,-1.6369,-1.4389,47.0721,47.2701,0.1979999999999999,-1.6369,-1.4389,47.0721,47.2701,0.1979999999999999,-1.6369,-1.4389,47.0721,47.2701,0.1979999999999999,-1.6369,-1.4389,47.0721,47.2701,0.0
WSe2_Mo4W57Se116S4_e53dca7d-0cb1-4b9a-b0cd-38409eccbdec,73a7ce9e-b32a-49cd-9ae8-c5ad2d92acb4,-1284.13701382,-1.76982122,0.0266000000000001,-1.4889,-1.5155,-63.0767,28.07008618000009,1.47737295684211,-7.094679634364641,47.0802,47.1068,0.0266000000000001,-1.5155,-1.4889,47.0802,47.1068,0.0266000000000001,-1.5155,-1.4889,47.0802,47.1068,0.0266000000000001,-1.5155,-1.4889,47.0802,47.1068,0.0266000000000001,-1.5155,-1.4889,47.0802,47.1068,0.0
WSe2_Mo4W56Se112S8_ee54e81a-b497-4677-b097-7cb8d8d5c26c,c31d9613-33df-4700-aae2-22c8679e8442,-1266.93161582,-1.87087902,0.0276,-1.5708,-1.5984,-63.2095,34.81688417999999,1.4507035074999994,-7.038508976777777,47.1301,47.1577,0.0276,-1.5984,-1.5708,47.1301,47.1577,0.0276,-1.5984,-1.5708,47.1301,47.1577,0.0276,-1.5984,-1.5708,47.1301,47.1577,0.0276,-1.5984,-1.5708,47.1301,47.1577,0.0
WSe2_Mo4W56Se112S8_7d4f234a-3926-4d87-a09b-21b086bff910,c31d9613-33df-4700-aae2-22c8679e8442,-1265.83450741,-1.86169759,0.0410999999999999,-1.5766,-1.6177,-63.1838,35.91399258999991,1.4964163579166627,-7.032413930055555,47.0851,47.1262,0.0410999999999999,-1.6177,-1.5766,47.0851,47.1262,0.0410999999999999,-1.6177,-1.5766,47.0851,47.1262,0.0410999999999999,-1.6177,-1.5766,47.0851,47.1262,0.0410999999999999,-1.6177,-1.5766,47.0851,47.1262,0.0
WSe2_Mo4W56Se112S8_ff5f9d95-c85c-48d5-86e9-d017e8db7d12,c31d9613-33df-4700-aae2-22c8679e8442,-1267.53231157,-1.92646406,0.0699,-1.6377,-1.7076,-63.1556,34.216188429999875,1.4256745179166614,-7.041846175388889,46.967,47.036899999999996,0.0699,-1.7076,-1.6377,46.967,47.036899999999996,0.0699,-1.7076,-1.6377,46.967,47.036899999999996,0.0699,-1.7076,-1.6377,46.967,47.036899999999996,0.0699,-1.7076,-1.6377,46.967,47.036899999999996,0.0
WSe2_Mo4W56Se112S8_1c517b71-1629-42a3-b0b9-fb0f7b277294,c31d9613-33df-4700-aae2-22c8679e8442,-1271.21158237,-1.92641937,0.0968,-1.5739,-1.6707,-63.2566,30.536917629999834,1.2723715679166598,-7.0622865687222225,47.104899999999994,47.201699999999995,0.0968,-1.6707,-1.5739,47.104899999999994,47.201699999999995,0.0968,-1.6707,-1.5739,47.104899999999994,47.201699999999995,0.0968,-1.6707,-1.5739,47.104899999999994,47.201699999999995,0.0968,-1.6707,-1.5739,47.104899999999994,47.201699999999995,0.0
WSe2_Mo4W56Se112S8_f52fe30a-c881-4812-a7b1-66ebac357ce8,c31d9613-33df-4700-aae2-22c8679e8442,-1270.2799561,-1.9346831,0.1534000000000002,-1.6562,-1.8096,-63.34,31.468543899999986,1.311189329166666,-7.057110867222222,47.0494,47.2028,0.1534000000000002,-1.8096,-1.6562,47.0494,47.2028,0.1534000000000002,-1.8096,-1.6562,47.0494,47.2028,0.1534000000000002,-1.8096,-1.6562,47.0494,47.2028,0.1534000000000002,-1.8096,-1.6562,47.0494,47.2028,0.0
WSe2_Mo4W56Se112S8_bea341bf-a30d-404e-91e5-dc5bfa171065,c31d9613-33df-4700-aae2-22c8679e8442,-1267.87311476,-1.93039647,0.0608999999999999,-1.6102,-1.6711,-63.1132,33.875385240000014,1.4114743850000007,-7.043739526444444,46.961099999999995,47.022,0.0608999999999999,-1.6711,-1.6102,46.961099999999995,47.022,0.0608999999999999,-1.6711,-1.6102,46.961099999999995,47.022,0.0608999999999999,-1.6711,-1.6102,46.961099999999995,47.022,0.0608999999999999,-1.6711,-1.6102,46.961099999999995,47.022,0.0
WSe2_Mo4W56Se112S8_c6613c5f-ea46-4a41-a7bc-c0344157e2fe,c31d9613-33df-4700-aae2-22c8679e8442,-1272.18228344,-1.84528538,0.1058999999999998,-1.5294,-1.6353,-63.3689,29.56621655999993,1.231925689999997,-7.067679352444444,47.252599999999994,47.35849999999999,0.1058999999999998,-1.6353,-1.5294,47.252599999999994,47.35849999999999,0.1058999999999998,-1.6353,-1.5294,47.252599999999994,47.35849999999999,0.1058999999999998,-1.6353,-1.5294,47.252599999999994,47.35849999999999,0.1058999999999998,-1.6353,-1.5294,47.252599999999994,47.35849999999999,0.0
WSe2_Mo4W56Se112S8_7281698f-9a50-4d63-ab90-4b2149700e7f,c31d9613-33df-4700-aae2-22c8679e8442,-1269.6858265,-1.90592062,0.1180000000000001,-1.5754,-1.6934,-63.2075,32.062673499999846,1.3359447291666602,-7.053810147222222,47.033100000000005,47.1511,0.1180000000000001,-1.6934,-1.5754,47.033100000000005,47.1511,0.1180000000000001,-1.6934,-1.5754,47.033100000000005,47.1511,0.1180000000000001,-1.6934,-1.5754,47.033100000000005,47.1511,0.1180000000000001,-1.6934,-1.5754,47.033100000000005,47.1511,0.0
WSe2_Mo4W56Se112S8_18c66a91-117a-4b85-a9ef-f86d2cc1948f,c31d9613-33df-4700-aae2-22c8679e8442,-1269.10612726,-1.8551196,0.0661,-1.5458,-1.6119,-63.1248,32.64237273999993,1.3600988641666636,-7.050589595888889,47.0319,47.098,0.0661,-1.6119,-1.5458,47.0319,47.098,0.0661,-1.6119,-1.5458,47.0319,47.098,0.0661,-1.6119,-1.5458,47.0319,47.098,0.0661,-1.6119,-1.5458,47.0319,47.098,0.0
WSe2_Mo4W56Se112S8_28168a57-463b-4341-9709-774c96dee093,c31d9613-33df-4700-aae2-22c8679e8442,-1268.76533331,-1.77907758,0.0418,-1.5038,-1.5456,-63.1456,32.98316668999996,1.3742986120833318,-7.048696296166667,47.119,47.1608,0.0418,-1.5456,-1.5038,47.119,47.1608,0.0418,-1.5456,-1.5038,47.119,47.1608,0.0418,-1.5456,-1.5038,47.119,47.1608,0.0418,-1.5456,-1.5038,47.119,47.1608,0.0
WSe2_Mo4W56Se112S8_e74b7ad0-2386-4e7a-b78c-1f03e967dc7d,c31d9613-33df-4700-aae2-22c8679e8442,-1272.97667843,-1.87469625,0.0433000000000001,-1.5815,-1.6248,-63.1535,28.77182156999993,1.1988258987499971,-7.072092657944444,47.0477,47.091,0.0433000000000001,-1.6248,-1.5815,47.0477,47.091,0.0433000000000001,-1.6248,-1.5815,47.0477,47.091,0.0433000000000001,-1.6248,-1.5815,47.0477,47.091,0.0433000000000001,-1.6248,-1.5815,47.0477,47.091,0.0
WSe2_Mo4W56Se112S8_e06b4830-b2ac-480c-8f7e-d8f918698929,c31d9613-33df-4700-aae2-22c8679e8442,-1266.89704948,-1.88332312,0.0541,-1.5949,-1.649,-63.2813,34.851450519999844,1.45214377166666,-7.038316941555556,47.1513,47.2054,0.0541,-1.649,-1.5949,47.1513,47.2054,0.0541,-1.649,-1.5949,47.1513,47.2054,0.0541,-1.649,-1.5949,47.1513,47.2054,0.0541,-1.649,-1.5949,47.1513,47.2054,0.0
WSe2_Mo4W56Se112S8_cd0cb054-4ad1-45a5-b059-55141d868d0e,c31d9613-33df-4700-aae2-22c8679e8442,-1271.36926011,-1.87594383,0.0652000000000001,-1.5709,-1.6361,-63.305,30.379239890000008,1.2658016620833337,-7.063162556166666,47.1879,47.253099999999996,0.0652000000000001,-1.6361,-1.5709,47.1879,47.253099999999996,0.0652000000000001,-1.6361,-1.5709,47.1879,47.253099999999996,0.0652000000000001,-1.6361,-1.5709,47.1879,47.253099999999996,0.0652000000000001,-1.6361,-1.5709,47.1879,47.253099999999996,0.0
WSe2_Mo4W56Se112S8_52e47b1f-0f74-4bfe-81fe-cf733f8450c4,c31d9613-33df-4700-aae2-22c8679e8442,-1269.15472891,-1.80366221,0.0244999999999999,-1.5223,-1.5468,-63.2913,32.59377109000002,1.3580737954166675,-7.050859605055555,47.2635,47.288,0.0244999999999999,-1.5468,-1.5223,47.2635,47.288,0.0244999999999999,-1.5468,-1.5223,47.2635,47.288,0.0244999999999999,-1.5468,-1.5223,47.2635,47.288,0.0244999999999999,-1.5468,-1.5223,47.2635,47.288,0.0
WSe2_Mo4W56Se112S8_d3e03937-0198-45de-869a-01b2dd5f9c8d,c31d9613-33df-4700-aae2-22c8679e8442,-1266.70833024,-1.8821738,0.068,-1.5694,-1.6374,-63.286,35.040169760000026,1.4600070733333343,-7.037268501333333,47.1676,47.2356,0.068,-1.6374,-1.5694,47.1676,47.2356,0.068,-1.6374,-1.5694,47.1676,47.2356,0.068,-1.6374,-1.5694,47.1676,47.2356,0.068,-1.6374,-1.5694,47.1676,47.2356,0.0
WSe2_Mo4W56Se112S8_a73aea24-52c8-4faa-90ee-94437c63d471,c31d9613-33df-4700-aae2-22c8679e8442,-1270.70647185,-1.92120962,0.0565999999999999,-1.6147,-1.6713,-63.1361,31.04202814999985,1.2934178395833271,-7.0594803991666675,46.983799999999995,47.0404,0.0565999999999999,-1.6713,-1.6147,46.983799999999995,47.0404,0.0565999999999999,-1.6713,-1.6147,46.983799999999995,47.0404,0.0565999999999999,-1.6713,-1.6147,46.983799999999995,47.0404,0.0565999999999999,-1.6713,-1.6147,46.983799999999995,47.0404,0.0
WSe2_Mo4W56Se112S8_ce28aee0-2ee2-45af-80d9-70e685531edc,c31d9613-33df-4700-aae2-22c8679e8442,-1268.53502586,-1.89562059,0.0364999999999999,-1.5995,-1.636,-63.1952,33.21347414000002,1.383894755833334,-7.047416810333333,47.078199999999995,47.1147,0.0364999999999999,-1.636,-1.5995,47.078199999999995,47.1147,0.0364999999999999,-1.636,-1.5995,47.078199999999995,47.1147,0.0364999999999999,-1.636,-1.5995,47.078199999999995,47.1147,0.0364999999999999,-1.636,-1.5995,47.078199999999995,47.1147,0.0
WSe2_Mo4W56Se112S8_5c682a4a-0c40-4611-82b0-9351db2dc5da,c31d9613-33df-4700-aae2-22c8679e8442,-1275.03498335,-1.76568335,0.1083,-1.4738,-1.5821,-63.1628,26.713516649999974,1.1130631937499988,-7.083527685277778,47.0997,47.208,0.1083,-1.5821,-1.4738,47.0997,47.208,0.1083,-1.5821,-1.4738,47.0997,47.208,0.1083,-1.5821,-1.4738,47.0997,47.208,0.1083,-1.5821,-1.4738,47.0997,47.208,0.0
WSe2_Mo4W56Se112S8_e57d6d37-65a9-48e1-855a-ad1e067273a8,c31d9613-33df-4700-aae2-22c8679e8442,-1268.45608908,-1.81994194,0.0398,-1.5241,-1.5639,-63.2961,33.29241091999984,1.3871837883333267,-7.046978272666667,47.251200000000004,47.291000000000004,0.0398,-1.5639,-1.5241,47.251200000000004,47.291000000000004,0.0398,-1.5639,-1.5241,47.251200000000004,47.291000000000004,0.0398,-1.5639,-1.5241,47.251200000000004,47.291000000000004,0.0398,-1.5639,-1.5241,47.251200000000004,47.291000000000004,0.0
WSe2_Mo4W56Se112S8_251c9e61-ff33-49da-96d4-a3bb611caaef,c31d9613-33df-4700-aae2-22c8679e8442,-1270.60666232,-1.90394848,0.0720999999999998,-1.5878,-1.6599,-63.2736,31.14183767999998,1.2975765699999993,-7.058925901777777,47.1327,47.2048,0.0720999999999998,-1.6599,-1.5878,47.1327,47.2048,0.0720999999999998,-1.6599,-1.5878,47.1327,47.2048,0.0720999999999998,-1.6599,-1.5878,47.1327,47.2048,0.0720999999999998,-1.6599,-1.5878,47.1327,47.2048,0.0
WSe2_Mo4W56Se112S8_e288aaad-4964-4fc4-911d-3243dd24d3c0,c31d9613-33df-4700-aae2-22c8679e8442,-1269.61848843,-1.82781305,0.1333000000000002,-1.5008,-1.6341,-63.1731,32.13001156999985,1.3387504820833271,-7.053436046833334,47.058,47.1913,0.1333000000000002,-1.6341,-1.5008,47.058,47.1913,0.1333000000000002,-1.6341,-1.5008,47.058,47.1913,0.1333000000000002,-1.6341,-1.5008,47.058,47.1913,0.1333000000000002,-1.6341,-1.5008,47.058,47.1913,0.0
WSe2_Mo4W56Se112S8_c5be8a0b-ba13-4421-8912-66efea385744,c31d9613-33df-4700-aae2-22c8679e8442,-1271.18670384,-1.93679527,0.1015999999999999,-1.6028,-1.7044,-63.1659,30.561796159999858,1.2734081733333273,-7.062148354666667,46.9805,47.0821,0.1015999999999999,-1.7044,-1.6028,46.9805,47.0821,0.1015999999999999,-1.7044,-1.6028,46.9805,47.0821,0.1015999999999999,-1.7044,-1.6028,46.9805,47.0821,0.1015999999999999,-1.7044,-1.6028,46.9805,47.0821,0.0
WSe2_Mo4W56Se112S8_ea716bc0-b341-453f-8eb8-4758d5766be1,c31d9613-33df-4700-aae2-22c8679e8442,-1268.48455433,-1.82251216,0.0831000000000001,-1.4966,-1.5797,-63.1774,33.263945669999885,1.3859977362499951,-7.047136412944445,47.116699999999994,47.199799999999996,0.0831000000000001,-1.5797,-1.4966,47.116699999999994,47.199799999999996,0.0831000000000001,-1.5797,-1.4966,47.116699999999994,47.199799999999996,0.0831000000000001,-1.5797,-1.4966,47.116699999999994,47.199799999999996,0.0831000000000001,-1.5797,-1.4966,47.116699999999994,47.199799999999996,0.0
WSe2_Mo4W56Se112S8_9c79a713-33d3-4de8-a5da-14c3d5012226,c31d9613-33df-4700-aae2-22c8679e8442,-1268.12487994,-1.86800028,0.0456,-1.5728,-1.6184,-63.298,33.623620059999894,1.4009841691666622,-7.045138221888889,47.1986,47.2442,0.0456,-1.6184,-1.5728,47.1986,47.2442,0.0456,-1.6184,-1.5728,47.1986,47.2442,0.0456,-1.6184,-1.5728,47.1986,47.2442,0.0456,-1.6184,-1.5728,47.1986,47.2442,0.0
WSe2_Mo4W56Se112S8_734702cb-0620-4d0a-beba-5106804b80dd,c31d9613-33df-4700-aae2-22c8679e8442,-1267.33124674,-1.88351212,0.0616999999999998,-1.6044,-1.6661,-63.4006,34.417253259999825,1.4340522191666594,-7.040729148555556,47.253499999999995,47.3152,0.0616999999999998,-1.6661,-1.6044,47.253499999999995,47.3152,0.0616999999999998,-1.6661,-1.6044,47.253499999999995,47.3152,0.0616999999999998,-1.6661,-1.6044,47.253499999999995,47.3152,0.0616999999999998,-1.6661,-1.6044,47.253499999999995,47.3152,0.0
WSe2_Mo4W56Se112S8_a4712f49-8365-4746-8843-07d7271c570d,c31d9613-33df-4700-aae2-22c8679e8442,-1266.91075894,-1.8872527,0.1192999999999999,-1.493,-1.6123,-63.1623,34.83774105999987,1.4515725441666614,-7.038393105222222,47.069,47.1883,0.1192999999999999,-1.6123,-1.493,47.069,47.1883,0.1192999999999999,-1.6123,-1.493,47.069,47.1883,0.1192999999999999,-1.6123,-1.493,47.069,47.1883,0.1192999999999999,-1.6123,-1.493,47.069,47.1883,0.0
WSe2_Mo4W56Se112S8_8b4af88e-9483-4346-b976-dc24deee6d2e,c31d9613-33df-4700-aae2-22c8679e8442,-1269.81768828,-1.90076063,0.0221999999999999,-1.6154,-1.6376,-63.2551,31.930811719999838,1.3304504883333266,-7.0545427126666675,47.1365,47.158699999999996,0.0221999999999999,-1.6376,-1.6154,47.1365,47.158699999999996,0.0221999999999999,-1.6376,-1.6154,47.1365,47.158699999999996,0.0221999999999999,-1.6376,-1.6154,47.1365,47.158699999999996,0.0221999999999999,-1.6376,-1.6154,47.1365,47.158699999999996,0.0
WSe2_Mo4W56Se112S8_1a3c110a-cb12-43ba-b943-7a8d44edd411,c31d9613-33df-4700-aae2-22c8679e8442,-1267.2720288,-1.87318739,0.0358,-1.5764,-1.6122,-63.0754,34.47647119999988,1.4365196333333283,-7.04040016,46.9822,47.018,0.0358,-1.6122,-1.5764,46.9822,47.018,0.0358,-1.6122,-1.5764,46.9822,47.018,0.0358,-1.6122,-1.5764,46.9822,47.018,0.0358,-1.6122,-1.5764,46.9822,47.018,0.0
WSe2_Mo4W56Se112S8_d09f04ce-0a8c-49ad-9827-6a6a23bdc3d4,c31d9613-33df-4700-aae2-22c8679e8442,-1266.69297687,-1.87344531,0.0352000000000001,-1.5816,-1.6168,-63.2946,35.05552312999998,1.4606467970833326,-7.037183204833333,47.1968,47.232,0.0352000000000001,-1.6168,-1.5816,47.1968,47.232,0.0352000000000001,-1.6168,-1.5816,47.1968,47.232,0.0352000000000001,-1.6168,-1.5816,47.1968,47.232,0.0352000000000001,-1.6168,-1.5816,47.1968,47.232,0.0
WSe2_Mo4W56Se112S8_e12177ce-759a-4392-9d88-2422c68df540,c31d9613-33df-4700-aae2-22c8679e8442,-1270.41093912,-1.77320226,0.1128,-1.4307,-1.5435,-63.0303,31.337560879999955,1.3057317033333316,-7.057838550666666,47.005799999999994,47.118599999999994,0.1128,-1.5435,-1.4307,47.005799999999994,47.118599999999994,0.1128,-1.5435,-1.4307,47.005799999999994,47.118599999999994,0.1128,-1.5435,-1.4307,47.005799999999994,47.118599999999994,0.1128,-1.5435,-1.4307,47.005799999999994,47.118599999999994,0.0
WSe2_Mo4W56Se112S8_6608ec9f-c314-47f7-bba4-11754c0704bc,c31d9613-33df-4700-aae2-22c8679e8442,-1271.12635166,-1.89456837,0.0979000000000001,-1.5954,-1.6933,-63.1383,30.622148339999967,1.2759228474999986,-7.061813064777778,46.964,47.0619,0.0979000000000001,-1.6933,-1.5954,46.964,47.0619,0.0979000000000001,-1.6933,-1.5954,46.964,47.0619,0.0979000000000001,-1.6933,-1.5954,46.964,47.0619,0.0979000000000001,-1.6933,-1.5954,46.964,47.0619,0.0
