_id,descriptor_id,energy,fermi_level,homo_lumo_gap,lumo,homo,E_1
WSe2_Mo1W59Se114S6_ec5f1733-d7fd-4ed1-a188-bf1761d91048,e0cef906-9d02-490a-932e-2999bf7d6496,-1272.78529218,-1.88255137,0.09410000000000007,-1.5746,-1.6687,-63.1148
WSe2_Mo4W58Se115S7_e43de98e-9940-4ecb-b523-024d590d0f82,03394c19-ce7c-477a-8e94-206688039e27,-1315.34094956,-1.66723176,0.09499999999999997,-1.3345,-1.4295,-63.1352
WSe2_Mo4W56Se117S4_03586bbc-5a93-4b48-a41d-31535bf3fc21,0f07a650-e29c-4835-894e-5c7ebbe15d15,-1270.46481393,-1.8592323,0.04039999999999999,-1.5454,-1.5858,-63.1948
WSe2_Mo4W56Se117S5_445dbb8c-07c6-411d-b250-fa910b0cbc4e,8bcfe6e2-57fd-47a3-88ff-4a365b6366a8,-1275.2098144,-1.83303547,0.05699999999999994,-1.5057,-1.5627,-63.0964
WSe2_Mo4W58Se115S8_6e000851-950f-49cf-bf6f-74df2104de73,19bf8cf4-dd8b-4f3f-b512-81300d49567a,-1319.63331908,-1.7461963,0.10399999999999987,-1.4169,-1.5209,-63.0192
WSe2_Mo4W58Se115S7_b242fc64-b9dd-4cf1-8b89-b7786ff7a5ab,03394c19-ce7c-477a-8e94-206688039e27,-1313.70187745,-1.81679324,0.08789999999999987,-1.5158,-1.6037,-63.1611
WSe2_Mo4W58Se115S8_f3df1272-1efa-4633-84ac-e74f660e8fb9,19bf8cf4-dd8b-4f3f-b512-81300d49567a,-1321.4318596,-1.67145374,0.1847000000000001,-1.3168,-1.5015,-63.0096
WSe2_Mo4W56Se117S4_2e9b53a1-1452-46cc-9f12-cb3a91f33d8d,0f07a650-e29c-4835-894e-5c7ebbe15d15,-1271.96571367,-1.76908696,0.1269,-1.4208,-1.5477,-62.9611
WSe2_Mo4W56Se117S3_d416c161-9c79-4f39-8c19-6bccbda7523e,8965682d-f57c-43c2-9247-ec8a3adcc094,-1262.21313419,-1.81892649,0.1089,-1.5224,-1.6313,-63.1248
WSe2_Mo1W60Se113S7_c242c7ec-12fe-41ae-be42-aa0c75b9bacb,3dadc7e6-861e-47b8-92cc-118f88574bfe,-1290.01903952,-1.85457813,0.06549999999999989,-1.5661,-1.6316,-63.1364
WSe2_Mo4W56Se117S3_2f6e6621-8e3a-4078-8adb-e321f300e5f0,8965682d-f57c-43c2-9247-ec8a3adcc094,-1264.64240731,-1.83862182,0.03210000000000002,-1.5355,-1.5676,-63.1131
WSe2_Mo3W57Se116S8_cc6b0c7e-c578-415f-b608-10173f3ada99,d80ede1c-c955-457f-a0eb-b197668c4f1d,-1298.41110347,-1.82533748,0.09689999999999999,-1.4988,-1.5957,-63.0197
WSe2_Mo4W56Se117S5_b4a333a2-4022-4868-92f1-692ac88ad9d0,8bcfe6e2-57fd-47a3-88ff-4a365b6366a8,-1277.14165179,-1.82561204,0.11280000000000001,-1.5087,-1.6215,-63.155
WSe2_Mo2W59Se114S8_ea79b455-b140-4947-8420-5503a0b83f21,8295cf5a-fcc0-430c-8bf1-1161df9840fe,-1297.8089208,-1.81748657,0.022400000000000198,-1.5393,-1.5617,-63.1435
WSe2_Mo4W57Se116S4_5c98227c-4023-447e-8d24-4f55365d9288,73a7ce9e-b32a-49cd-9ae8-c5ad2d92acb4,-1280.20352587,-1.82950184,0.034800000000000164,-1.5348,-1.5696,-63.3669
WSe2_Mo2W60Se113S8_2318626c-f603-4921-a410-58520b6cac81,fbaddedc-0f9d-410b-8ea6-e373290d5f40,-1310.88077555,-1.7562883,0.11609999999999987,-1.4629,-1.579,-63.0883
WSe2_Mo2W59Se114S8_24b0cfc7-d158-4d36-b824-11a91056b1d0,8295cf5a-fcc0-430c-8bf1-1161df9840fe,-1300.98241826,-1.82535812,0.13240000000000007,-1.4234,-1.5558,-63.2052
WSe2_Mo3W57Se116S8_1c821323-6a71-468f-91a0-91cf28e20267,d80ede1c-c955-457f-a0eb-b197668c4f1d,-1292.74353089,-1.8057159,0.06180000000000008,-1.4745,-1.5363,-63.2189
WSe2_Mo3W57Se116S5_21c775b1-8a2d-49b1-af50-bf5713a4d0f8,ab9b4ce0-42a8-4829-a3b4-a106e11c02e6,-1276.10934465,-1.9565038,0.17179999999999995,-1.6789,-1.8507,-63.1886
WSe2_Mo4W56Se117S4_fc7ec87c-919b-4458-b750-3fae1d291774,0f07a650-e29c-4835-894e-5c7ebbe15d15,-1272.06394999,-1.79682298,0.09129999999999994,-1.4814,-1.5727,-63.2379
WSe2_Mo4W56Se117S7_7b5f10df-5497-4a5a-a249-a9a34741b4c6,461cc607-b355-475f-84c0-37b179a3aca7,-1293.15548712,-1.75440184,0.04519999999999991,-1.4573,-1.5025,-63.0893
WSe2_Mo4W58Se115S5_36ae55c8-c438-4c43-b8cd-e2d3a84fa475,2a76981a-399a-45c1-9d2b-412349b96a1c,-1297.93006177,-1.81125724,0.09760000000000013,-1.4703,-1.5679,-63.1901
WSe2_Mo4W56Se117S6_429db173-b708-4a3b-9bd0-4b4ff928a288,e2127dc8-1a38-48c9-ba9f-75c5e551b8d6,-1284.67264287,-1.81742826,0.08560000000000012,-1.4907,-1.5763,-63.195
WSe2_Mo2W61Se112S8_48b28634-e315-4537-a6f1-a3e2b9e4e4bf,8bd2514a-9c15-4f0e-9427-9aae31b7906d,-1321.25549211,-1.9238221,0.2177,-1.5878,-1.8055,-63.0213
WSe2_Mo1W60Se113S8_4eaee69d-4b55-4caa-a0ac-0b1bb6a4957e,74e25971-4e52-4a48-82e9-f412a2c823d4,-1297.98868211,-1.80252771,0.13490000000000002,-1.4557,-1.5906,-62.995
WSe2_Mo3W60Se113S8_aa006b9c-8a8f-48ad-b68a-1040f840b400,e7e87fbb-d6d6-4159-8099-f19b2837e89f,-1326.59664062,-1.8052936,0.19799999999999995,-1.4389,-1.6369,-63.19
WSe2_Mo4W57Se116S4_e53dca7d-0cb1-4b9a-b0cd-38409eccbdec,73a7ce9e-b32a-49cd-9ae8-c5ad2d92acb4,-1284.13701382,-1.76982122,0.02660000000000018,-1.4889,-1.5155,-63.0767
WSe2_Mo4W56Se112S8_ee54e81a-b497-4677-b097-7cb8d8d5c26c,c31d9613-33df-4700-aae2-22c8679e8442,-1266.93161582,-1.87087902,0.02760000000000007,-1.5708,-1.5984,-63.2095
WSe2_Mo4W56Se112S8_7d4f234a-3926-4d87-a09b-21b086bff910,c31d9613-33df-4700-aae2-22c8679e8442,-1265.83450741,-1.86169759,0.041099999999999914,-1.5766,-1.6177,-63.1838
WSe2_Mo4W56Se112S8_ff5f9d95-c85c-48d5-86e9-d017e8db7d12,c31d9613-33df-4700-aae2-22c8679e8442,-1267.53231157,-1.92646406,0.06990000000000007,-1.6377,-1.7076,-63.1556
WSe2_Mo4W56Se112S8_1c517b71-1629-42a3-b0b9-fb0f7b277294,c31d9613-33df-4700-aae2-22c8679e8442,-1271.21158237,-1.92641937,0.0968,-1.5739,-1.6707,-63.2566
WSe2_Mo4W56Se112S8_f52fe30a-c881-4812-a7b1-66ebac357ce8,c31d9613-33df-4700-aae2-22c8679e8442,-1270.2799561,-1.9346831,0.1534000000000002,-1.6562,-1.8096,-63.34
WSe2_Mo4W56Se112S8_bea341bf-a30d-404e-91e5-dc5bfa171065,c31d9613-33df-4700-aae2-22c8679e8442,-1267.87311476,-1.93039647,0.060899999999999954,-1.6102,-1.6711,-63.1132
WSe2_Mo4W56Se112S8_c6613c5f-ea46-4a41-a7bc-c0344157e2fe,c31d9613-33df-4700-aae2-22c8679e8442,-1272.18228344,-1.84528538,0.10589999999999988,-1.5294,-1.6353,-63.3689
WSe2_Mo4W56Se112S8_7281698f-9a50-4d63-ab90-4b2149700e7f,c31d9613-33df-4700-aae2-22c8679e8442,-1269.6858265,-1.90592062,0.1180000000000001,-1.5754,-1.6934,-63.2075
WSe2_Mo4W56Se112S8_18c66a91-117a-4b85-a9ef-f86d2cc1948f,c31d9613-33df-4700-aae2-22c8679e8442,-1269.10612726,-1.8551196,0.06610000000000005,-1.5458,-1.6119,-63.1248
WSe2_Mo4W56Se112S8_28168a57-463b-4341-9709-774c96dee093,c31d9613-33df-4700-aae2-22c8679e8442,-1268.76533331,-1.77907758,0.04180000000000006,-1.5038,-1.5456,-63.1456
WSe2_Mo4W56Se112S8_e74b7ad0-2386-4e7a-b78c-1f03e967dc7d,c31d9613-33df-4700-aae2-22c8679e8442,-1272.97667843,-1.87469625,0.043300000000000116,-1.5815,-1.6248,-63.1535
WSe2_Mo4W56Se112S8_e06b4830-b2ac-480c-8f7e-d8f918698929,c31d9613-33df-4700-aae2-22c8679e8442,-1266.89704948,-1.88332312,0.05410000000000004,-1.5949,-1.649,-63.2813
WSe2_Mo4W56Se112S8_cd0cb054-4ad1-45a5-b059-55141d868d0e,c31d9613-33df-4700-aae2-22c8679e8442,-1271.36926011,-1.87594383,0.06520000000000015,-1.5709,-1.6361,-63.305
WSe2_Mo4W56Se112S8_52e47b1f-0f74-4bfe-81fe-cf733f8450c4,c31d9613-33df-4700-aae2-22c8679e8442,-1269.15472891,-1.80366221,0.024499999999999966,-1.5223,-1.5468,-63.2913
WSe2_Mo4W56Se112S8_d3e03937-0198-45de-869a-01b2dd5f9c8d,c31d9613-33df-4700-aae2-22c8679e8442,-1266.70833024,-1.8821738,0.06800000000000006,-1.5694,-1.6374,-63.286
WSe2_Mo4W56Se112S8_a73aea24-52c8-4faa-90ee-94437c63d471,c31d9613-33df-4700-aae2-22c8679e8442,-1270.70647185,-1.92120962,0.056599999999999984,-1.6147,-1.6713,-63.1361
WSe2_Mo4W56Se112S8_ce28aee0-2ee2-45af-80d9-70e685531edc,c31d9613-33df-4700-aae2-22c8679e8442,-1268.53502586,-1.89562059,0.03649999999999998,-1.5995,-1.636,-63.1952
WSe2_Mo4W56Se112S8_5c682a4a-0c40-4611-82b0-9351db2dc5da,c31d9613-33df-4700-aae2-22c8679e8442,-1275.03498335,-1.76568335,0.10830000000000006,-1.4738,-1.5821,-63.1628
WSe2_Mo4W56Se112S8_e57d6d37-65a9-48e1-855a-ad1e067273a8,c31d9613-33df-4700-aae2-22c8679e8442,-1268.45608908,-1.81994194,0.03980000000000006,-1.5241,-1.5639,-63.2961
WSe2_Mo4W56Se112S8_251c9e61-ff33-49da-96d4-a3bb611caaef,c31d9613-33df-4700-aae2-22c8679e8442,-1270.60666232,-1.90394848,0.07209999999999983,-1.5878,-1.6599,-63.2736
WSe2_Mo4W56Se112S8_e288aaad-4964-4fc4-911d-3243dd24d3c0,c31d9613-33df-4700-aae2-22c8679e8442,-1269.61848843,-1.82781305,0.1333000000000002,-1.5008,-1.6341,-63.1731
WSe2_Mo4W56Se112S8_c5be8a0b-ba13-4421-8912-66efea385744,c31d9613-33df-4700-aae2-22c8679e8442,-1271.18670384,-1.93679527,0.10159999999999991,-1.6028,-1.7044,-63.1659
WSe2_Mo4W56Se112S8_ea716bc0-b341-453f-8eb8-4758d5766be1,c31d9613-33df-4700-aae2-22c8679e8442,-1268.48455433,-1.82251216,0.08310000000000017,-1.4966,-1.5797,-63.1774
WSe2_Mo4W56Se112S8_9c79a713-33d3-4de8-a5da-14c3d5012226,c31d9613-33df-4700-aae2-22c8679e8442,-1268.12487994,-1.86800028,0.045600000000000085,-1.5728,-1.6184,-63.298
WSe2_Mo4W56Se112S8_734702cb-0620-4d0a-beba-5106804b80dd,c31d9613-33df-4700-aae2-22c8679e8442,-1267.33124674,-1.88351212,0.061699999999999866,-1.6044,-1.6661,-63.4006
WSe2_Mo4W56Se112S8_a4712f49-8365-4746-8843-07d7271c570d,c31d9613-33df-4700-aae2-22c8679e8442,-1266.91075894,-1.8872527,0.11929999999999996,-1.493,-1.6123,-63.1623
WSe2_Mo4W56Se112S8_8b4af88e-9483-4346-b976-dc24deee6d2e,c31d9613-33df-4700-aae2-22c8679e8442,-1269.81768828,-1.90076063,0.022199999999999998,-1.6154,-1.6376,-63.2551
WSe2_Mo4W56Se112S8_1a3c110a-cb12-43ba-b943-7a8d44edd411,c31d9613-33df-4700-aae2-22c8679e8442,-1267.2720288,-1.87318739,0.035800000000000054,-1.5764,-1.6122,-63.0754
WSe2_Mo4W56Se112S8_d09f04ce-0a8c-49ad-9827-6a6a23bdc3d4,c31d9613-33df-4700-aae2-22c8679e8442,-1266.69297687,-1.87344531,0.03520000000000012,-1.5816,-1.6168,-63.2946
WSe2_Mo4W56Se112S8_e12177ce-759a-4392-9d88-2422c68df540,c31d9613-33df-4700-aae2-22c8679e8442,-1270.41093912,-1.77320226,0.11280000000000001,-1.4307,-1.5435,-63.0303
WSe2_Mo4W56Se112S8_6608ec9f-c314-47f7-bba4-11754c0704bc,c31d9613-33df-4700-aae2-22c8679e8442,-1271.12635166,-1.89456837,0.0979000000000001,-1.5954,-1.6933,-63.1383
WSe2_Mo4W56Se112S8_df7bfa07-007b-4525-816d-350ceabfcdcf,c31d9613-33df-4700-aae2-22c8679e8442,-1270.04229682,-1.79662288,0.06929999999999992,-1.4961,-1.5654,-63.2197
WSe2_Mo4W56Se112S8_c36ce96d-f89e-4038-a35f-7f03cff0fd18,c31d9613-33df-4700-aae2-22c8679e8442,-1270.81598986,-1.93680641,0.12150000000000016,-1.63,-1.7515,-63.2
WSe2_Mo4W56Se112S8_8be32e93-a571-426e-b400-1fdb2eccc365,c31d9613-33df-4700-aae2-22c8679e8442,-1269.32894022,-1.86291822,0.06060000000000021,-1.5513,-1.6119,-63.3498
WSe2_Mo4W56Se112S8_1542c07c-84a5-4be9-b6b1-ab7f60df8fad,c31d9613-33df-4700-aae2-22c8679e8442,-1269.45253263,-1.83775272,0.09820000000000007,-1.4857,-1.5839,-63.1745
WSe2_Mo4W56Se112S8_a65cf1eb-3dea-498d-93ba-7071cc57f499,c31d9613-33df-4700-aae2-22c8679e8442,-1271.18802696,-1.94229454,0.01880000000000015,-1.6537,-1.6725,-63.2035
WSe2_Mo4W56Se112S8_6b9f4979-6256-4cea-80ff-2a4bb63a2be5,c31d9613-33df-4700-aae2-22c8679e8442,-1270.42462948,-1.84230769,0.052000000000000046,-1.5221,-1.5741,-63.2484
WSe2_Mo4W56Se112S8_159b0243-1408-4e90-b97e-4cf44bdc7eab,c31d9613-33df-4700-aae2-22c8679e8442,-1271.7156856,-1.87439294,0.02629999999999999,-1.5831,-1.6094,-63.1986
WSe2_Mo4W56Se112S8_969e8f37-3562-41c9-9f0e-e92111fc990a,c31d9613-33df-4700-aae2-22c8679e8442,-1268.64360743,-1.86134477,0.1097999999999999,-1.5162,-1.626,-63.3612
WSe2_Mo4W56Se112S8_20014e75-ca23-4144-91ba-cc2678f71219,c31d9613-33df-4700-aae2-22c8679e8442,-1271.94745629,-1.98835738,0.1823999999999999,-1.5637,-1.7461,-63.1925
WSe2_Mo4W56Se112S8_55593c93-bb3e-43a3-b626-0b98be5d7c24,c31d9613-33df-4700-aae2-22c8679e8442,-1268.23483862,-1.87631766,0.06820000000000004,-1.5988,-1.667,-63.3049
WSe2_Mo4W56Se112S8_0ed63975-1ce7-4797-a242-7355f5ee0cf1,c31d9613-33df-4700-aae2-22c8679e8442,-1267.31514178,-1.92312834,0.10530000000000017,-1.6399,-1.7452,-63.2839
WSe2_Mo4W56Se112S8_d0074c2f-9d8e-4339-bc1d-50a1084cbc96,c31d9613-33df-4700-aae2-22c8679e8442,-1271.62314021,-1.83473493,0.10470000000000002,-1.5367,-1.6414,-63.0627
WSe2_Mo4W56Se112S8_4b146818-4b76-491f-baa2-7d06aac21e39,c31d9613-33df-4700-aae2-22c8679e8442,-1265.16623509,-1.93012132,0.07590000000000008,-1.6436,-1.7195,-63.1146
WSe2_Mo4W56Se112S8_298620e1-50e2-4c00-9002-2397f137feae,c31d9613-33df-4700-aae2-22c8679e8442,-1267.62584202,-1.86198172,0.11840000000000006,-1.5764,-1.6948,-63.1665
WSe2_Mo4W56Se112S8_a82892ab-0f6d-4154-bcd0-2ffc1ab96228,c31d9613-33df-4700-aae2-22c8679e8442,-1271.86507245,-1.98318543,0.21219999999999994,-1.7072,-1.9194,-63.2635
WSe2_Mo4W56Se112S8_0bb1e735-f7d1-4b45-afa9-ab4b942e4acf,c31d9613-33df-4700-aae2-22c8679e8442,-1267.36773109,-1.84943772,0.13840000000000008,-1.5543,-1.6927,-63.0672
WSe2_Mo4W56Se112S8_e2f86033-e31d-481b-a5ea-879727ba276c,c31d9613-33df-4700-aae2-22c8679e8442,-1268.95741224,-1.92541419,0.05569999999999986,-1.6306,-1.6863,-63.192
WSe2_Mo4W56Se112S8_bb766266-c996-4935-9da2-93063b8e83cd,c31d9613-33df-4700-aae2-22c8679e8442,-1269.01512769,-1.88172285,0.034499999999999975,-1.5761,-1.6106,-63.2642
WSe2_Mo4W56Se112S8_e4b757b5-4c7b-495d-9404-b5da153c55ee,c31d9613-33df-4700-aae2-22c8679e8442,-1268.12772932,-1.86984281,0.0535000000000001,-1.545,-1.5985,-63.1684
WSe2_Mo4W56Se112S8_f02ade4d-4143-448f-9a2b-5f0e42009ac5,c31d9613-33df-4700-aae2-22c8679e8442,-1267.47855684,-1.89153276,0.05010000000000003,-1.5774,-1.6275,-63.2908
WSe2_Mo4W56Se112S8_2d1b5f15-fe0d-4153-bf5d-00fb3c60ff6d,c31d9613-33df-4700-aae2-22c8679e8442,-1267.8304913,-1.90055329,0.07289999999999996,-1.5626,-1.6355,-63.1923
WSe2_Mo4W56Se112S8_294280b4-1cd8-4700-8a34-ca58bad1fca2,c31d9613-33df-4700-aae2-22c8679e8442,-1267.82996411,-1.82217498,0.07939999999999992,-1.5203,-1.5997,-63.1968
WSe2_Mo4W56Se112S8_b5266be1-ee71-437a-9ee0-1dbd7ed3919d,c31d9613-33df-4700-aae2-22c8679e8442,-1265.72229435,-1.90690506,0.0685,-1.6305,-1.699,-63.1359
WSe2_Mo4W56Se112S8_fc6dd824-a0f3-43a2-a0fe-ae1edae7fdcb,c31d9613-33df-4700-aae2-22c8679e8442,-1269.50912915,-1.9555612,0.1400999999999999,-1.5542,-1.6943,-63.1258
WSe2_Mo4W56Se112S8_8e3f2412-65ee-445d-b229-04b5c211b928,c31d9613-33df-4700-aae2-22c8679e8442,-1267.16262818,-1.87555865,0.07299999999999995,-1.5818,-1.6548,-63.3143
WSe2_Mo4W56Se112S8_2c31e79e-f3b6-42f4-9085-9486f99fe751,c31d9613-33df-4700-aae2-22c8679e8442,-1267.29025224,-1.8648961,0.019600000000000062,-1.5753,-1.5949,-63.3161
WSe2_Mo4W56Se112S8_99383cd8-dca7-4b26-bb77-24ff22a7b194,c31d9613-33df-4700-aae2-22c8679e8442,-1269.14997855,-1.93412415,0.12129999999999996,-1.596,-1.7173,-63.1617
WSe2_Mo4W56Se112S8_707f80b3-0e42-4201-9741-b2e705909c7c,c31d9613-33df-4700-aae2-22c8679e8442,-1269.63618513,-1.93713057,0.09860000000000002,-1.5951,-1.6937,-63.2463
WSe2_Mo4W56Se112S8_42d7dba7-f1e6-45c4-89da-ae6564a582a5,c31d9613-33df-4700-aae2-22c8679e8442,-1269.65548715,-1.79241543,0.18399999999999994,-1.4899,-1.6739,-63.1537
WSe2_Mo4W56Se112S8_72eafb97-a06d-4099-9582-0f5b4a191bf2,c31d9613-33df-4700-aae2-22c8679e8442,-1268.16289313,-1.9636339,0.08219999999999983,-1.608,-1.6902,-63.237
WSe2_Mo4W56Se112S8_def5721f-efcd-40eb-a61a-d1e5b576be16,c31d9613-33df-4700-aae2-22c8679e8442,-1268.13085279,-1.75024435,0.07539999999999991,-1.4247,-1.5001,-63.2396
WSe2_Mo4W56Se112S8_e9dfa18c-4a69-48b7-a1e7-10b666e32837,c31d9613-33df-4700-aae2-22c8679e8442,-1267.9367293,-1.85322368,0.10829999999999984,-1.5639,-1.6722,-63.1827
WSe2_Mo4W56Se112S8_1220ddaa-0a3b-4578-b86f-3f0d9300c55e,c31d9613-33df-4700-aae2-22c8679e8442,-1266.13210554,-1.86184283,0.05800000000000005,-1.547,-1.605,-63.2197
WSe2_Mo4W56Se112S8_57892348-d42b-415d-bfab-0f06c33984ae,c31d9613-33df-4700-aae2-22c8679e8442,-1264.87839251,-1.92211717,0.0253000000000001,-1.6258,-1.6511,-63.2817
WSe2_Mo4W56Se112S8_3bcf9dea-9cb5-4958-ade1-00d6e364ec01,c31d9613-33df-4700-aae2-22c8679e8442,-1268.09174466,-1.8783092,0.08279999999999998,-1.5597,-1.6425,-63.2064
WSe2_Mo4W56Se112S8_3d0da1a4-2709-4be0-8fad-2f177a3354cc,c31d9613-33df-4700-aae2-22c8679e8442,-1270.69098212,-1.8724147,0.027300000000000102,-1.5705,-1.5978,-63.1936
WSe2_Mo4W56Se112S8_09908777-34d6-4aa6-9823-f37bced3d13a,c31d9613-33df-4700-aae2-22c8679e8442,-1270.49657681,-1.8684729,0.09329999999999994,-1.5642,-1.6575,-63.2265
WSe2_Mo4W56Se112S8_f0a1e6c8-0939-4235-b670-4b7ac882d40e,c31d9613-33df-4700-aae2-22c8679e8442,-1270.29485767,-1.95571951,0.04610000000000003,-1.6513,-1.6974,-63.2853
WSe2_Mo4W56Se112S8_8050f8f8-e105-4cef-b6a2-b35c2689ea0c,c31d9613-33df-4700-aae2-22c8679e8442,-1271.06815842,-1.87659326,0.16999999999999993,-1.5374,-1.7074,-63.1784
WSe2_Mo4W56Se112S8_a10175ac-9042-46f2-8f7a-a73e5088f87e,c31d9613-33df-4700-aae2-22c8679e8442,-1272.75637361,-1.89490838,0.017200000000000104,-1.607,-1.6242,-63.2377
WSe2_Mo4W56Se112S8_758a9b62-33ea-4225-95cd-cc02a07e4e04,c31d9613-33df-4700-aae2-22c8679e8442,-1270.43003428,-1.86961028,0.14959999999999996,-1.5942,-1.7438,-63.1569
WSe2_Mo4W56Se112S8_e4205454-d4c9-4ef9-9778-31b6f2ecb74a,c31d9613-33df-4700-aae2-22c8679e8442,-1269.60365124,-1.86056781,0.09909999999999997,-1.4911,-1.5902,-63.1757
WSe2_Mo4W56Se112S8_cf1b9ac8-8d96-4484-912c-1143aa2d82d9,c31d9613-33df-4700-aae2-22c8679e8442,-1272.23241504,-1.80833224,0.08650000000000002,-1.4875,-1.574,-63.1057
WSe2_Mo4W56Se112S8_5e68f184-e4ea-41e5-afb0-9254dab7442b,c31d9613-33df-4700-aae2-22c8679e8442,-1270.11587305,-1.82450896,0.06269999999999998,-1.531,-1.5937,-63.2218
WSe2_Mo4W56Se112S8_c052ecbe-4b86-4d08-8954-99a78eb0c303,c31d9613-33df-4700-aae2-22c8679e8442,-1272.71128905,-1.83585953,0.10149999999999992,-1.465,-1.5665,-63.3361
WSe2_Mo4W56Se112S8_530a2eda-46fe-47b5-8b93-db12d79e41cc,c31d9613-33df-4700-aae2-22c8679e8442,-1266.82086217,-1.89645446,0.06299999999999994,-1.6208,-1.6838,-63.1997
WSe2_Mo4W56Se112S8_56abc869-d84b-4237-aed0-66676d706a7c,c31d9613-33df-4700-aae2-22c8679e8442,-1268.2522347,-1.78963005,0.05909999999999993,-1.5058,-1.5649,-63.4084
WSe2_Mo4W56Se112S8_f2ae58b7-6cf2-40b0-b5c3-aff872a20675,c31d9613-33df-4700-aae2-22c8679e8442,-1273.37781899,-1.87521817,0.0472999999999999,-1.5757,-1.623,-63.231
WSe2_Mo4W56Se112S8_2f1b7715-6e9a-483e-af2e-e91ffe2fd5e9,c31d9613-33df-4700-aae2-22c8679e8442,-1266.81575315,-1.79516022,0.07299999999999995,-1.5035,-1.5765,-63.186
WSe2_Mo4W56Se112S8_df2acc36-6f17-4c1e-b50a-ae436d12f00d,c31d9613-33df-4700-aae2-22c8679e8442,-1266.16600474,-1.85926147,0.07219999999999982,-1.5677,-1.6399,-63.1811
WSe2_Mo4W56Se112S8_c1992113-ddf5-4b9e-9415-80562557d0fe,c31d9613-33df-4700-aae2-22c8679e8442,-1267.16597804,-1.81681044,0.04190000000000005,-1.5035,-1.5454,-63.1891
WSe2_Mo4W56Se112S8_c2ddab11-7133-4239-b216-090b86d3e8ba,c31d9613-33df-4700-aae2-22c8679e8442,-1276.00499292,-1.74942627,0.052100000000000035,-1.4618,-1.5139,-63.1394
WSe2_Mo4W56Se112S8_88052df9-aa50-4470-a16a-d290845339ab,c31d9613-33df-4700-aae2-22c8679e8442,-1270.67753019,-1.99746944,0.0976999999999999,-1.6847,-1.7824,-63.1215
WSe2_Mo4W56Se112S8_07f4681b-a210-4314-901f-4cb11d2ca500,c31d9613-33df-4700-aae2-22c8679e8442,-1269.37477312,-1.86568012,0.023399999999999865,-1.5702,-1.5936,-63.1423
WSe2_Mo4W56Se112S8_a0dfc2ec-1683-4ec8-8f57-28772fb24bab,c31d9613-33df-4700-aae2-22c8679e8442,-1266.35085358,-1.94932934,0.056199999999999806,-1.6402,-1.6964,-63.2551
WSe2_Mo4W56Se112S8_596ddcb8-8a09-493a-80d9-68bc4ff7e501,c31d9613-33df-4700-aae2-22c8679e8442,-1266.7533497,-1.93661045,0.03660000000000019,-1.6602,-1.6968,-63.2804
WSe2_Mo4W56Se112S8_d5c31897-4a98-457e-9aff-779be7e52381,c31d9613-33df-4700-aae2-22c8679e8442,-1268.83155165,-1.88652088,0.07580000000000009,-1.5668,-1.6426,-63.1619
WSe2_Mo4W56Se112S8_f5040c7a-ac18-4d8a-a5b4-508d8c33ef87,c31d9613-33df-4700-aae2-22c8679e8442,-1271.07209573,-1.96096517,0.09439999999999982,-1.6745,-1.7689,-63.2492
WSe2_Mo4W56Se112S8_e1e45df7-d3cd-46e2-94d0-195d21ff243f,c31d9613-33df-4700-aae2-22c8679e8442,-1269.47142666,-1.83272826,0.009199999999999875,-1.5522,-1.5614,-63.1381
WSe2_Mo4W56Se112S8_d62be356-731e-4f14-91db-c0aea327ceb6,c31d9613-33df-4700-aae2-22c8679e8442,-1271.03928392,-1.93153888,0.0988,-1.6438,-1.7426,-63.3173
WSe2_Mo4W56Se112S8_ad2ea522-03c0-4c38-af6c-ab238b9fc880,c31d9613-33df-4700-aae2-22c8679e8442,-1266.13869693,-1.83687844,0.07850000000000001,-1.5594,-1.6379,-63.0847
WSe2_Mo4W56Se112S8_07dcedf9-4acd-432f-b5ac-c317e98152f1,c31d9613-33df-4700-aae2-22c8679e8442,-1265.0639017,-1.86443534,0.058700000000000196,-1.5453,-1.604,-63.2606
WSe2_Mo4W56Se112S8_5bfa9a32-7dae-4ee1-a5c8-2f75658eddf7,c31d9613-33df-4700-aae2-22c8679e8442,-1270.12004132,-1.87609551,0.08749999999999991,-1.584,-1.6715,-63.1603
WSe2_Mo4W56Se112S8_b66bf494-dfbd-48d8-8164-70df36f63d33,c31d9613-33df-4700-aae2-22c8679e8442,-1265.54499207,-1.88805065,0.06459999999999999,-1.5953,-1.6599,-63.2526
WSe2_Mo4W56Se112S8_6806f9bd-441b-4caa-93ea-dad6b97df695,c31d9613-33df-4700-aae2-22c8679e8442,-1275.09535336,-1.82085901,0.18569999999999998,-1.5155,-1.7012,-63.1208
WSe2_Mo4W56Se112S8_364b699e-ee3e-425b-9026-63ea6f35faaf,c31d9613-33df-4700-aae2-22c8679e8442,-1270.57295161,-1.86575594,0.09860000000000002,-1.5472,-1.6458,-63.4614
WSe2_Mo4W56Se112S8_ba1368b5-5e16-4077-a333-099b747dde80,c31d9613-33df-4700-aae2-22c8679e8442,-1268.680371,-1.86778266,0.10180000000000011,-1.5655,-1.6673,-63.1617
WSe2_Mo4W56Se112S8_c255c559-5eeb-457f-a463-f22d9308ecab,c31d9613-33df-4700-aae2-22c8679e8442,-1269.52784419,-1.85881367,0.07269999999999999,-1.5718,-1.6445,-63.2699
