_id,descriptor_id,energy,fermi_level,homo_lumo_gap,lumo,homo,E_1,formation_energy,formation_energy_per_site,energy_per_atom,normalized_homo,normalized_lumo,homo_lumo_gap_majority,homo_majority,lumo_majority,normalized_homo_majority,normalized_lumo_majority,E_1_majority,homo_lumo_gap_minority,homo_minority,lumo_minority,normalized_homo_minority,normalized_lumo_minority,E_1_minority,homo_lumo_gap_max,homo_max,lumo_max,normalized_homo_max,normalized_lumo_max,E_1_max,homo_lumo_gap_min,homo_min,lumo_min,normalized_homo_min,normalized_lumo_min,E_1_min,total_mag
MoS2_Mo61W3Se8S112_33c12b3c-a550-41c6-83fa-465d844bcdb9,a49bf1ec-5c2f-430d-bfd0-5a01c7f76cc6,-1341.70321933,-1.63120898,0.5771,-1.3425,-1.9196,-63.0285,24.52208067000015,1.2906358247368501,-7.291865322445652,0.23089999999999833,0.8079999999999998,0.5771,-1.9196,-1.3425,0.23089999999999833,0.8079999999999998,-63.0285,0.5771,-1.9196,-1.3425,0.23089999999999833,0.8079999999999998,-63.0285,0.5771,-1.9196,-1.3425,0.23089999999999833,0.8079999999999998,-63.0285,0.5771,-1.9196,-1.3425,0.23089999999999833,0.8079999999999998,-63.0285,0.0
MoS2_Mo58W3Se6S115_2d8a6fd3-578c-492d-badf-a2ddd72cd42e,734c3cc1-6e04-410c-abfc-4f67ea4c6e9e,-1300.21864214,-1.73412426,0.1458000000000001,-1.4138,-1.5596,-63.4096,38.6100578600001,2.0321083084210576,-7.1440584732967025,0.9719999999999942,1.1177999999999955,0.1458000000000001,-1.5596,-1.4138,0.9719999999999942,1.1177999999999955,-63.4096,0.1458000000000001,-1.5596,-1.4138,0.9719999999999942,1.1177999999999955,-63.4096,0.1458000000000001,-1.5596,-1.4138,0.9719999999999942,1.1177999999999955,-63.4096,0.1458000000000001,-1.5596,-1.4138,0.9719999999999942,1.1177999999999955,-63.4096,0.0
MoS2_Mo56W4Se8S112_5dd2c0a2-0440-41d7-8fa3-b971ca209768,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1277.97944101,-1.80720601,0.0927,-1.4419,-1.5346,-63.6358,46.59045898999989,1.9412691245833287,-7.099885783388889,1.2232000000000056,1.3159000000000063,0.0927,-1.5346,-1.4419,1.2232000000000056,1.3159000000000063,-63.6358,0.0927,-1.5346,-1.4419,1.2232000000000056,1.3159000000000063,-63.6358,0.0927,-1.5346,-1.4419,1.2232000000000056,1.3159000000000063,-63.6358,0.0927,-1.5346,-1.4419,1.2232000000000056,1.3159000000000063,-63.6358,0.0
MoS2_Mo56W4Se8S112_6c12391f-b0df-433c-ab8b-c12341e379a0,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1275.57712385,-1.80507312,0.0573999999999998,-1.5258,-1.5832,-63.633,48.992776150000054,2.041365672916669,-7.086539576944444,1.1718000000000046,1.2292000000000058,0.0573999999999998,-1.5832,-1.5258,1.1718000000000046,1.2292000000000058,-63.633,0.0573999999999998,-1.5832,-1.5258,1.1718000000000046,1.2292000000000058,-63.633,0.0573999999999998,-1.5832,-1.5258,1.1718000000000046,1.2292000000000058,-63.633,0.0573999999999998,-1.5832,-1.5258,1.1718000000000046,1.2292000000000058,-63.633,0.0
MoS2_Mo56W4Se8S112_e9be5b07-1e2d-49b6-bdc1-0741aef10742,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1276.67155775,-1.86250468,0.0358,-1.5763,-1.6121,-63.5761,47.89834225000004,1.9957642604166683,-7.092619765277777,1.0859999999999985,1.1217999999999932,0.0358,-1.6121,-1.5763,1.0859999999999985,1.1217999999999932,-63.5761,0.0358,-1.6121,-1.5763,1.0859999999999985,1.1217999999999932,-63.5761,0.0358,-1.6121,-1.5763,1.0859999999999985,1.1217999999999932,-63.5761,0.0358,-1.6121,-1.5763,1.0859999999999985,1.1217999999999932,-63.5761,0.0
MoS2_Mo56W4Se8S112_523fb4be-68bf-4a72-baec-e5c87a62e23b,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1279.38959184,-1.80335284,0.0641999999999998,-1.4972,-1.5614,-63.4055,45.18030815999987,1.8825128399999944,-7.107719954666667,0.9661000000000044,1.030300000000004,0.0641999999999998,-1.5614,-1.4972,0.9661000000000044,1.030300000000004,-63.4055,0.0641999999999998,-1.5614,-1.4972,0.9661000000000044,1.030300000000004,-63.4055,0.0641999999999998,-1.5614,-1.4972,0.9661000000000044,1.030300000000004,-63.4055,0.0641999999999998,-1.5614,-1.4972,0.9661000000000044,1.030300000000004,-63.4055,0.0
MoS2_Mo56W4Se8S112_d6be788c-6036-4c1a-81fa-bd8557fbd1db,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1276.57068338,-1.87132186,0.1101,-1.543,-1.6531,-63.5788,47.99921661999997,1.9999673591666653,-7.092059352111111,1.047699999999999,1.1578000000000017,0.1101,-1.6531,-1.543,1.047699999999999,1.1578000000000017,-63.5788,0.1101,-1.6531,-1.543,1.047699999999999,1.1578000000000017,-63.5788,0.1101,-1.6531,-1.543,1.047699999999999,1.1578000000000017,-63.5788,0.1101,-1.6531,-1.543,1.047699999999999,1.1578000000000017,-63.5788,0.0
MoS2_Mo56W4Se8S112_f8d8f12d-db2e-442e-8fc0-83e1de831e8d,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1278.91928221,-1.7991763,0.0391999999999999,-1.5072,-1.5464,-63.4134,45.65061779000007,1.9021090745833362,-7.105107123388889,0.9890000000000043,1.0282000000000053,0.0391999999999999,-1.5464,-1.5072,0.9890000000000043,1.0282000000000053,-63.4134,0.0391999999999999,-1.5464,-1.5072,0.9890000000000043,1.0282000000000053,-63.4134,0.0391999999999999,-1.5464,-1.5072,0.9890000000000043,1.0282000000000053,-63.4134,0.0391999999999999,-1.5464,-1.5072,0.9890000000000043,1.0282000000000053,-63.4134,0.0
MoS2_Mo56W4Se8S112_ac74d1fd-0535-4d75-99f6-70ed37048bc5,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1278.15973612,-1.82118143,0.0581,-1.4959,-1.554,-63.5122,46.41016388000003,1.9337568283333344,-7.1008874228888885,1.0801999999999978,1.138300000000001,0.0581,-1.554,-1.4959,1.0801999999999978,1.138300000000001,-63.5122,0.0581,-1.554,-1.4959,1.0801999999999978,1.138300000000001,-63.5122,0.0581,-1.554,-1.4959,1.0801999999999978,1.138300000000001,-63.5122,0.0581,-1.554,-1.4959,1.0801999999999978,1.138300000000001,-63.5122,0.0
MoS2_Mo56W4Se8S112_f4e57635-5d1e-4fd8-b990-5d69943a6cb1,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1278.9191703,-1.73948372,0.1218000000000001,-1.3798,-1.5016,-63.4839,45.650729700000056,1.9021137375000023,-7.105106501666667,1.104299999999995,1.2260999999999953,0.1218000000000001,-1.5016,-1.3798,1.104299999999995,1.2260999999999953,-63.4839,0.1218000000000001,-1.5016,-1.3798,1.104299999999995,1.2260999999999953,-63.4839,0.1218000000000001,-1.5016,-1.3798,1.104299999999995,1.2260999999999953,-63.4839,0.1218000000000001,-1.5016,-1.3798,1.104299999999995,1.2260999999999953,-63.4839,0.0
MoS2_Mo56W4Se8S112_40838dd0-d74b-4bf4-9573-05d9c62e50a9,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1277.3969237,-1.89326135,0.0716999999999998,-1.6126,-1.6843,-63.4944,47.17297630000007,1.9655406791666696,-7.09664957611111,0.9320999999999984,1.0037999999999982,0.0716999999999998,-1.6843,-1.6126,0.9320999999999984,1.0037999999999982,-63.4944,0.0716999999999998,-1.6843,-1.6126,0.9320999999999984,1.0037999999999982,-63.4944,0.0716999999999998,-1.6843,-1.6126,0.9320999999999984,1.0037999999999982,-63.4944,0.0716999999999998,-1.6843,-1.6126,0.9320999999999984,1.0037999999999982,-63.4944,0.0
MoS2_Mo56W4Se8S112_fd3b5398-b2a8-47cd-917d-e2f441d59c47,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1276.76524284,-1.728587,0.0850000000000001,-1.4241,-1.5091,-63.5702,47.80465716000003,1.9918607150000014,-7.093140237999999,1.183099999999996,1.268099999999997,0.0850000000000001,-1.5091,-1.4241,1.183099999999996,1.268099999999997,-63.5702,0.0850000000000001,-1.5091,-1.4241,1.183099999999996,1.268099999999997,-63.5702,0.0850000000000001,-1.5091,-1.4241,1.183099999999996,1.268099999999997,-63.5702,0.0850000000000001,-1.5091,-1.4241,1.183099999999996,1.268099999999997,-63.5702,0.0
MoS2_Mo56W4Se8S112_bd784381-869a-415c-9a6f-ac4aca82fa73,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1277.27407703,-1.87920142,0.1425,-1.5872,-1.7297,-63.3655,47.29582297000002,1.9706592904166673,-7.095967094611111,0.757799999999996,0.9002999999999943,0.1425,-1.7297,-1.5872,0.757799999999996,0.9002999999999943,-63.3655,0.1425,-1.7297,-1.5872,0.757799999999996,0.9002999999999943,-63.3655,0.1425,-1.7297,-1.5872,0.757799999999996,0.9002999999999943,-63.3655,0.1425,-1.7297,-1.5872,0.757799999999996,0.9002999999999943,-63.3655,0.0
MoS2_Mo56W4Se8S112_cd98eebe-1a5f-4b04-acf7-dde298da7e8b,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1281.21535667,-1.82445464,0.1190999999999999,-1.5054,-1.6245,-63.3698,43.35454333000007,1.8064393054166696,-7.117863092611111,0.8673000000000002,0.9863999999999962,0.1190999999999999,-1.6245,-1.5054,0.8673000000000002,0.9863999999999962,-63.3698,0.1190999999999999,-1.6245,-1.5054,0.8673000000000002,0.9863999999999962,-63.3698,0.1190999999999999,-1.6245,-1.5054,0.8673000000000002,0.9863999999999962,-63.3698,0.1190999999999999,-1.6245,-1.5054,0.8673000000000002,0.9863999999999962,-63.3698,0.0
MoS2_Mo56W4Se8S112_71773d1c-20a4-483f-8cab-0d652d2b3473,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1277.64174293,-1.93135119,0.1256999999999999,-1.5658,-1.6915,-63.3682,46.92815707,1.9553398779166666,-7.098009682944444,0.7987000000000037,0.9243999999999986,0.1256999999999999,-1.6915,-1.5658,0.7987000000000037,0.9243999999999986,-63.3682,0.1256999999999999,-1.6915,-1.5658,0.7987000000000037,0.9243999999999986,-63.3682,0.1256999999999999,-1.6915,-1.5658,0.7987000000000037,0.9243999999999986,-63.3682,0.1256999999999999,-1.6915,-1.5658,0.7987000000000037,0.9243999999999986,-63.3682,0.0
MoS2_Mo56W4Se8S112_80b23e40-43c5-4536-a475-c5904598995b,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1277.31413804,-1.91117813,0.0226999999999999,-1.6293,-1.652,-63.6235,47.25576195999997,1.9689900816666654,-7.096189655777778,1.0934999999999988,1.1161999999999992,0.0226999999999999,-1.652,-1.6293,1.0934999999999988,1.1161999999999992,-63.6235,0.0226999999999999,-1.652,-1.6293,1.0934999999999988,1.1161999999999992,-63.6235,0.0226999999999999,-1.652,-1.6293,1.0934999999999988,1.1161999999999992,-63.6235,0.0226999999999999,-1.652,-1.6293,1.0934999999999988,1.1161999999999992,-63.6235,0.0
MoS2_Mo56W4Se8S112_3333edac-c761-4075-b9d1-bec4b78cc7c6,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1281.78946162,-1.8160518,0.0510999999999999,-1.5362,-1.5873,-63.4211,42.78043837999985,1.7825182658333272,-7.121052564555556,0.9558000000000035,1.0069000000000017,0.0510999999999999,-1.5873,-1.5362,0.9558000000000035,1.0069000000000017,-63.4211,0.0510999999999999,-1.5873,-1.5362,0.9558000000000035,1.0069000000000017,-63.4211,0.0510999999999999,-1.5873,-1.5362,0.9558000000000035,1.0069000000000017,-63.4211,0.0510999999999999,-1.5873,-1.5362,0.9558000000000035,1.0069000000000017,-63.4211,0.0
MoS2_Mo56W4Se8S112_c1e41ee4-fcd4-4aba-911c-6fcacfb4caff,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1280.90493078,-1.76823099,0.0491999999999999,-1.4534,-1.5026,-63.5357,43.664969219999875,1.8193737174999949,-7.116138504333334,1.1550999999999974,1.2042999999999964,0.0491999999999999,-1.5026,-1.4534,1.1550999999999974,1.2042999999999964,-63.5357,0.0491999999999999,-1.5026,-1.4534,1.1550999999999974,1.2042999999999964,-63.5357,0.0491999999999999,-1.5026,-1.4534,1.1550999999999974,1.2042999999999964,-63.5357,0.0491999999999999,-1.5026,-1.4534,1.1550999999999974,1.2042999999999964,-63.5357,0.0
MoS2_Mo56W4Se8S112_216a263c-ce57-4791-809d-79bca77cd950,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1276.98889791,-1.83831104,0.1303,-1.4859,-1.6162,-63.5517,47.581002089999856,1.982541753749994,-7.094382766166667,1.0574999999999974,1.1877999999999957,0.1303,-1.6162,-1.4859,1.0574999999999974,1.1877999999999957,-63.5517,0.1303,-1.6162,-1.4859,1.0574999999999974,1.1877999999999957,-63.5517,0.1303,-1.6162,-1.4859,1.0574999999999974,1.1877999999999957,-63.5517,0.1303,-1.6162,-1.4859,1.0574999999999974,1.1877999999999957,-63.5517,0.0
MoS2_Mo56W4Se8S112_0ce2ad70-8470-49c6-8fd5-2d369fbf9c88,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1277.90227511,-1.90974149,0.084,-1.6066,-1.6906,-63.5242,46.66762489000007,1.9444843704166697,-7.0994570839444435,0.9555999999999969,1.0396,0.084,-1.6906,-1.6066,0.9555999999999969,1.0396,-63.5242,0.084,-1.6906,-1.6066,0.9555999999999969,1.0396,-63.5242,0.084,-1.6906,-1.6066,0.9555999999999969,1.0396,-63.5242,0.084,-1.6906,-1.6066,0.9555999999999969,1.0396,-63.5242,0.0
MoS2_Mo56W4Se8S112_c40958fc-c107-42d8-b128-fcdbf3bbf58e,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1283.9766395,-1.77900895,0.2098999999999999,-1.4159,-1.6258,-63.3254,40.59326050000004,1.6913858541666684,-7.133203552777777,0.8216000000000037,1.0315000000000012,0.2098999999999999,-1.6258,-1.4159,0.8216000000000037,1.0315000000000012,-63.3254,0.2098999999999999,-1.6258,-1.4159,0.8216000000000037,1.0315000000000012,-63.3254,0.2098999999999999,-1.6258,-1.4159,0.8216000000000037,1.0315000000000012,-63.3254,0.2098999999999999,-1.6258,-1.4159,0.8216000000000037,1.0315000000000012,-63.3254,0.0
MoS2_Mo56W4Se8S112_aa389435-18d9-45c4-bdfb-9bb47c72f2b7,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1276.31669788,-1.75161421,0.0355,-1.4661,-1.5016,-63.7902,48.25320211999997,2.010550088333332,-7.090648321555555,1.4105999999999952,1.4461000000000013,0.0355,-1.5016,-1.4661,1.4105999999999952,1.4461000000000013,-63.7902,0.0355,-1.5016,-1.4661,1.4105999999999952,1.4461000000000013,-63.7902,0.0355,-1.5016,-1.4661,1.4105999999999952,1.4461000000000013,-63.7902,0.0355,-1.5016,-1.4661,1.4105999999999952,1.4461000000000013,-63.7902,0.0
MoS2_Mo56W4Se8S112_21e7c4b7-401f-4326-ac50-8cc335bfceb2,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1277.22896988,-1.84167316,0.0756000000000001,-1.5292,-1.6048,-63.599,47.34093011999994,1.9725387549999975,-7.095716499333333,1.1161999999999992,1.1917999999999935,0.0756000000000001,-1.6048,-1.5292,1.1161999999999992,1.1917999999999935,-63.599,0.0756000000000001,-1.6048,-1.5292,1.1161999999999992,1.1917999999999935,-63.599,0.0756000000000001,-1.6048,-1.5292,1.1161999999999992,1.1917999999999935,-63.599,0.0756000000000001,-1.6048,-1.5292,1.1161999999999992,1.1917999999999935,-63.599,0.0
MoS2_Mo56W4Se8S112_faa2315d-8640-453d-a94b-b325017cf6b2,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1275.40049105,-1.91019817,0.0810999999999999,-1.6145,-1.6956,-63.3676,49.169408949999934,2.048725372916664,-7.085558283611111,0.794000000000004,0.8751000000000033,0.0810999999999999,-1.6956,-1.6145,0.794000000000004,0.8751000000000033,-63.3676,0.0810999999999999,-1.6956,-1.6145,0.794000000000004,0.8751000000000033,-63.3676,0.0810999999999999,-1.6956,-1.6145,0.794000000000004,0.8751000000000033,-63.3676,0.0810999999999999,-1.6956,-1.6145,0.794000000000004,0.8751000000000033,-63.3676,0.0
MoS2_Mo56W4Se8S112_e09bb804-fa9e-47a2-b857-84977814f320,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1277.62329977,-1.88281179,0.0883999999999998,-1.5779,-1.6663,-63.623,46.94660023000006,1.956108342916669,-7.097907220944444,1.0786999999999978,1.1670999999999978,0.0883999999999998,-1.6663,-1.5779,1.0786999999999978,1.1670999999999978,-63.623,0.0883999999999998,-1.6663,-1.5779,1.0786999999999978,1.1670999999999978,-63.623,0.0883999999999998,-1.6663,-1.5779,1.0786999999999978,1.1670999999999978,-63.623,0.0883999999999998,-1.6663,-1.5779,1.0786999999999978,1.1670999999999978,-63.623,0.0
MoS2_Mo56W4Se8S112_15076d7d-0272-4bdf-b81c-34bbdcaadc93,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1277.72482428,-1.80304449,0.0433999999999998,-1.5261,-1.5695,-63.3776,46.84507572000007,1.9518781550000028,-7.098471245999999,0.930100000000003,0.9735000000000014,0.0433999999999998,-1.5695,-1.5261,0.930100000000003,0.9735000000000014,-63.3776,0.0433999999999998,-1.5695,-1.5261,0.930100000000003,0.9735000000000014,-63.3776,0.0433999999999998,-1.5695,-1.5261,0.930100000000003,0.9735000000000014,-63.3776,0.0433999999999998,-1.5695,-1.5261,0.930100000000003,0.9735000000000014,-63.3776,0.0
MoS2_Mo56W4Se8S112_fb40f659-c809-4520-abe3-34ef53669947,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1275.25016015,-1.74523393,0.1289,-1.4491,-1.578,-63.4966,49.319739849999905,2.0549891604166626,-7.084723111944445,1.0405999999999977,1.1694999999999993,0.1289,-1.578,-1.4491,1.0405999999999977,1.1694999999999993,-63.4966,0.1289,-1.578,-1.4491,1.0405999999999977,1.1694999999999993,-63.4966,0.1289,-1.578,-1.4491,1.0405999999999977,1.1694999999999993,-63.4966,0.1289,-1.578,-1.4491,1.0405999999999977,1.1694999999999993,-63.4966,0.0
MoS2_Mo56W4Se8S112_ae32119b-0f38-41b1-8b2d-5c0ad9cc0ce3,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1279.85622333,-1.7930553,0.1116000000000001,-1.4582,-1.5698,-63.4492,44.71367667000004,1.8630698612500016,-7.110312351833333,1.0013999999999967,1.1129999999999995,0.1116000000000001,-1.5698,-1.4582,1.0013999999999967,1.1129999999999995,-63.4492,0.1116000000000001,-1.5698,-1.4582,1.0013999999999967,1.1129999999999995,-63.4492,0.1116000000000001,-1.5698,-1.4582,1.0013999999999967,1.1129999999999995,-63.4492,0.1116000000000001,-1.5698,-1.4582,1.0013999999999967,1.1129999999999995,-63.4492,0.0
MoS2_Mo56W4Se8S112_e2150770-4d62-473e-9b4f-26574f51bde6,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1277.8323905,-1.90955968,0.1407,-1.6138,-1.7545,-63.5234,46.73750949999999,1.9473962291666662,-7.099068836111111,0.890900000000002,1.0316000000000045,0.1407,-1.7545,-1.6138,0.890900000000002,1.0316000000000045,-63.5234,0.1407,-1.7545,-1.6138,0.890900000000002,1.0316000000000045,-63.5234,0.1407,-1.7545,-1.6138,0.890900000000002,1.0316000000000045,-63.5234,0.1407,-1.7545,-1.6138,0.890900000000002,1.0316000000000045,-63.5234,0.0
MoS2_Mo56W4Se8S112_14c8633d-fd27-464a-a1a1-b1f18c8c1ef2,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1279.19957848,-1.82695758,0.0796999999999998,-1.5437,-1.6234,-63.6357,45.37032152000006,1.890430063333336,-7.1066643248888886,1.1343000000000032,1.2139999999999986,0.0796999999999998,-1.6234,-1.5437,1.1343000000000032,1.2139999999999986,-63.6357,0.0796999999999998,-1.6234,-1.5437,1.1343000000000032,1.2139999999999986,-63.6357,0.0796999999999998,-1.6234,-1.5437,1.1343000000000032,1.2139999999999986,-63.6357,0.0796999999999998,-1.6234,-1.5437,1.1343000000000032,1.2139999999999986,-63.6357,0.0
MoS2_Mo56W4Se8S112_05527de4-6f0e-4fc4-8550-eebe26f9dc23,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1286.69957241,-1.88550975,0.1162999999999998,-1.548,-1.6643,-63.416,37.87032758999999,1.5779303162499996,-7.148330957833333,0.8736999999999995,0.9899999999999949,0.1162999999999998,-1.6643,-1.548,0.8736999999999995,0.9899999999999949,-63.416,0.1162999999999998,-1.6643,-1.548,0.8736999999999995,0.9899999999999949,-63.416,0.1162999999999998,-1.6643,-1.548,0.8736999999999995,0.9899999999999949,-63.416,0.1162999999999998,-1.6643,-1.548,0.8736999999999995,0.9899999999999949,-63.416,0.0
MoS2_Mo56W4Se8S112_805e6a2d-b671-4b04-ac99-63257945e057,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1275.10657794,-1.91964656,0.0392999999999998,-1.6427,-1.682,-63.4326,49.46332205999988,2.060971752499995,-7.083925433,0.8725999999999985,0.9119000000000028,0.0392999999999998,-1.682,-1.6427,0.8725999999999985,0.9119000000000028,-63.4326,0.0392999999999998,-1.682,-1.6427,0.8725999999999985,0.9119000000000028,-63.4326,0.0392999999999998,-1.682,-1.6427,0.8725999999999985,0.9119000000000028,-63.4326,0.0392999999999998,-1.682,-1.6427,0.8725999999999985,0.9119000000000028,-63.4326,0.0
MoS2_Mo56W4Se8S112_1aa55d71-a0a9-4ea6-a14c-0d4ddcdbb8e2,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1277.65516629,-1.86207005,0.0384999999999999,-1.5623,-1.6008,-63.5628,46.914733710000064,1.9547805712500026,-7.098084257166666,1.0840000000000032,1.1225000000000023,0.0384999999999999,-1.6008,-1.5623,1.0840000000000032,1.1225000000000023,-63.5628,0.0384999999999999,-1.6008,-1.5623,1.0840000000000032,1.1225000000000023,-63.5628,0.0384999999999999,-1.6008,-1.5623,1.0840000000000032,1.1225000000000023,-63.5628,0.0384999999999999,-1.6008,-1.5623,1.0840000000000032,1.1225000000000023,-63.5628,0.0
MoS2_Mo56W4Se8S112_0a1ef46e-f2cf-46ad-bde3-6266bd5616fc,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1275.73124038,-1.79750148,0.0262999999999999,-1.5127,-1.539,-63.4914,48.838659620000044,2.034944150833335,-7.0873957798888885,1.0743999999999971,1.1006999999999962,0.0262999999999999,-1.539,-1.5127,1.0743999999999971,1.1006999999999962,-63.4914,0.0262999999999999,-1.539,-1.5127,1.0743999999999971,1.1006999999999962,-63.4914,0.0262999999999999,-1.539,-1.5127,1.0743999999999971,1.1006999999999962,-63.4914,0.0262999999999999,-1.539,-1.5127,1.0743999999999971,1.1006999999999962,-63.4914,0.0
MoS2_Mo56W4Se8S112_b0e33f59-3978-4429-94bd-9cc757b328d9,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1278.21456206,-1.8566253,0.1046,-1.5449,-1.6495,-63.3393,46.35533794000003,1.9314724141666677,-7.101192011444444,0.8117999999999981,0.916400000000003,0.1046,-1.6495,-1.5449,0.8117999999999981,0.916400000000003,-63.3393,0.1046,-1.6495,-1.5449,0.8117999999999981,0.916400000000003,-63.3393,0.1046,-1.6495,-1.5449,0.8117999999999981,0.916400000000003,-63.3393,0.1046,-1.6495,-1.5449,0.8117999999999981,0.916400000000003,-63.3393,0.0
MoS2_Mo56W4Se8S112_eb67580c-9cfa-47d2-89db-6c30f3d66276,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1279.04570871,-1.74248959,0.0903,-1.4311,-1.5214,-63.5213,45.52419128999986,1.8968413037499943,-7.105809492833334,1.1218999999999966,1.2121999999999957,0.0903,-1.5214,-1.4311,1.1218999999999966,1.2121999999999957,-63.5213,0.0903,-1.5214,-1.4311,1.1218999999999966,1.2121999999999957,-63.5213,0.0903,-1.5214,-1.4311,1.1218999999999966,1.2121999999999957,-63.5213,0.0903,-1.5214,-1.4311,1.1218999999999966,1.2121999999999957,-63.5213,0.0
MoS2_Mo56W4Se8S112_db006a7c-9a1c-4ca9-a978-2bedcbbf9db8,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1279.8313328,-1.78770576,0.1124,-1.4222,-1.5346,-63.6247,44.738567200000034,1.864106966666668,-7.1101740711111105,1.2120999999999995,1.3245000000000005,0.1124,-1.5346,-1.4222,1.2120999999999995,1.3245000000000005,-63.6247,0.1124,-1.5346,-1.4222,1.2120999999999995,1.3245000000000005,-63.6247,0.1124,-1.5346,-1.4222,1.2120999999999995,1.3245000000000005,-63.6247,0.1124,-1.5346,-1.4222,1.2120999999999995,1.3245000000000005,-63.6247,0.0
MoS2_Mo56W4Se8S112_db23a470-36c5-49ed-8f24-042303774eff,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1274.70016003,-1.8483132,0.0482,-1.5418,-1.59,-63.3459,49.869739969999955,2.0779058320833315,-7.081667555722222,0.8778999999999968,0.9260999999999981,0.0482,-1.59,-1.5418,0.8778999999999968,0.9260999999999981,-63.3459,0.0482,-1.59,-1.5418,0.8778999999999968,0.9260999999999981,-63.3459,0.0482,-1.59,-1.5418,0.8778999999999968,0.9260999999999981,-63.3459,0.0482,-1.59,-1.5418,0.8778999999999968,0.9260999999999981,-63.3459,0.0
MoS2_Mo56W4Se8S112_3b3733f7-cc78-4bc5-a621-10d748474a17,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1278.84256233,-1.84725306,0.0706999999999999,-1.5611,-1.6318,-63.4201,45.72733767,1.9053057362499999,-7.1046809018333335,0.9102999999999994,0.9809999999999945,0.0706999999999999,-1.6318,-1.5611,0.9102999999999994,0.9809999999999945,-63.4201,0.0706999999999999,-1.6318,-1.5611,0.9102999999999994,0.9809999999999945,-63.4201,0.0706999999999999,-1.6318,-1.5611,0.9102999999999994,0.9809999999999945,-63.4201,0.0706999999999999,-1.6318,-1.5611,0.9102999999999994,0.9809999999999945,-63.4201,0.0
MoS2_Mo56W4Se8S112_0a0097da-b4be-41b0-9ae7-aa9193ab9ad2,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1278.01609089,-1.85459072,0.1296999999999999,-1.5042,-1.6339,-63.3916,46.553809109999975,1.939742046249999,-7.100089393833334,0.8796999999999997,1.0093999999999994,0.1296999999999999,-1.6339,-1.5042,0.8796999999999997,1.0093999999999994,-63.3916,0.1296999999999999,-1.6339,-1.5042,0.8796999999999997,1.0093999999999994,-63.3916,0.1296999999999999,-1.6339,-1.5042,0.8796999999999997,1.0093999999999994,-63.3916,0.1296999999999999,-1.6339,-1.5042,0.8796999999999997,1.0093999999999994,-63.3916,0.0
MoS2_Mo56W4Se8S112_16fba26c-972f-4253-a897-ce22941a0a2f,f6b7472f-c8d2-442c-9619-ef0466d2dbd3,-1280.85207896,-1.84623955,0.0801,-1.5138,-1.5939,-63.3735,43.71782103999999,1.8215758766666663,-7.1158448831111105,0.901600000000002,0.9816999999999965,0.0801,-1.5939,-1.5138,0.901600000000002,0.9816999999999965,-63.3735,0.0801,-1.5939,-1.5138,0.901600000000002,0.9816999999999965,-63.3735,0.0801,-1.5939,-1.5138,0.901600000000002,0.9816999999999965,-63.3735,0.0801,-1.5939,-1.5138,0.901600000000002,0.9816999999999965,-63.3735,0.0
